index,data,is_discord,cluster_belong
1361,4.81,N,26
1362,4.83,N,24
1363,4.82,N,6
1364,4.82,N,10
1365,4.81,N,10
1366,4.81,N,1
1367,4.8,N,1
1368,4.81,N,3
1369,4.82,N,3
1370,4.82,N,23
1371,4.81,N,13
1372,4.83,N,13
1373,4.84,N,11
1374,4.84,N,16
1375,4.83,N,6
1376,4.81,N,6
1377,4.78,N,2
1378,4.78,N,1
1379,4.81,N,24
1380,4.85,N,24
1381,4.86,N,17
1382,4.85,N,3
1383,4.83,N,13
1384,4.84,N,13
1385,4.83,N,1
1386,4.84,N,0
1387,4.84,N,20
1388,4.82,N,20
1389,4.82,N,23
1390,4.81,N,18
1391,4.83,N,3
1392,4.84,N,3
1393,4.84,N,2
1394,4.83,N,8
1395,4.82,N,13
1396,4.81,N,13
1397,4.84,N,4
1398,4.86,N,4
1399,4.87,N,23
1400,4.88,N,23
1401,4.88,N,3
1402,4.89,N,15
1403,4.9,N,16
1404,4.91,N,16
1405,4.91,N,14
1406,4.92,N,0
1407,4.94,N,0
1408,4.95,N,0
1409,4.98,N,9
1410,5,N,24
1411,5.01,N,9
1412,5.02,N,9
1413,5.02,N,16
1414,5.04,N,16
1415,5.06,N,1
1416,5.07,N,1
1417,5.06,N,5
1418,5.06,N,9
1419,5.06,N,19
1420,5.06,N,19
1421,5.06,N,19
1422,5.07,N,9
1423,5.05,N,2
1424,5.03,N,2
1425,4.98,N,19
1426,4.93,N,0
1427,4.9,N,26
1428,4.85,N,26
1429,4.81,N,26
1430,4.78,N,26
1431,4.76,N,26
1432,4.76,N,26
1433,4.78,N,26
1434,4.8,N,26
1435,4.81,N,3
1436,4.8,N,3
1437,4.78,N,3
1438,4.78,N,3
1439,4.78,N,11
1440,4.78,N,2
1441,4.78,N,2
1442,4.75,N,2
1443,4.76,N,4
1444,4.78,N,11
1445,4.79,N,11
1446,4.81,N,11
1447,4.8,N,8
1448,4.78,N,8
1449,4.75,N,8
1450,4.76,N,6
1451,4.79,N,7
1452,4.78,N,25
1453,4.78,N,25
1454,4.79,N,17
1455,4.76,N,17
1456,4.76,N,15
1457,4.77,N,7
1458,4.79,N,1
1459,4.79,N,20
1460,4.8,N,5
1461,4.79,N,10
1462,4.78,N,12
1463,4.78,N,12
1464,4.8,N,24
1465,4.8,N,23
1466,4.78,N,6
1467,4.75,N,1
1468,4.73,N,0
1469,4.75,N,11
1470,4.79,N,4
1471,4.81,N,12
1472,4.82,N,10
1473,4.83,N,10
1474,4.83,N,6
1475,4.78,N,6
1476,4.68,N,1
1477,4.63,N,23
1478,4.6,N,4
1479,4.59,N,4
1480,4.61,N,11
1481,4.6,N,11
1482,4.58,N,11
1483,4.53,N,11
1484,4.48,N,21
1485,4.43,N,21
1486,4.41,N,21
1487,4.39,N,21
1488,4.36,N,4
1489,4.3,N,18
1490,4.25,N,18
1491,4.21,N,18
1492,4.2,N,11
1493,4.21,N,7
1494,4.24,N,7
1495,4.26,N,7
1496,4.27,N,12
1497,4.29,N,12
1498,4.35,N,12
1499,4.46,N,12
1500,4.54,N,6
1501,4.59,N,6
1502,4.64,N,6
1503,4.67,N,6
1504,4.72,N,17
1505,4.77,N,17
1506,4.8,N,17
1507,4.82,N,17
1508,4.83,N,5
1509,4.82,N,5
1510,4.82,N,5
1511,4.83,N,5
1512,4.85,N,5
1513,4.84,N,5
1514,4.84,N,5
1515,4.84,N,5
1516,4.86,N,19
1517,4.88,N,19
1518,4.88,N,19
1519,4.87,N,19
1520,4.84,N,19
1521,4.82,N,19
1522,4.85,N,19
1523,4.89,N,19
1524,4.91,N,2
1525,4.91,N,9
1526,4.9,N,9
1527,4.88,N,9
1528,4.87,N,26
1529,4.87,N,1
1530,4.88,N,1
1531,4.88,N,1
1532,4.87,N,1
1533,4.88,N,11
1534,4.88,N,11
1535,4.89,N,11
1536,4.89,N,11
1537,4.9,N,8
1538,4.9,N,2
1539,4.89,N,2
1540,4.92,N,2
1541,4.92,N,4
1542,4.93,N,9
1543,4.94,N,9
1544,4.94,N,9
1545,4.93,N,16
1546,4.91,N,16
1547,4.91,N,2
1548,4.93,N,2
1549,4.94,N,0
1550,4.95,N,9
1551,4.94,N,10
1552,4.93,N,10
1553,4.94,N,9
1554,4.96,N,9
1555,4.98,N,6
1556,4.96,N,6
1557,4.96,N,1
1558,4.98,N,19
1559,4.98,N,14
1560,4.99,N,14
1561,4.96,N,19
1562,4.95,N,2
1563,4.94,N,2
1564,4.96,N,2
1565,5.01,N,2
1566,5.02,N,26
1567,5.02,N,9
1568,5,N,9
1569,4.99,N,9
1570,5.02,N,1
1571,5.05,N,1
1572,5.08,N,1
1573,5.08,N,1
1574,5.02,N,14
1575,5.01,N,14
1576,5.02,N,0
1577,5.03,N,0
1578,5.05,N,2
1579,5.05,N,2
1580,5.03,N,2
1581,5.01,N,2
1582,4.99,N,26
1583,5,N,26
1584,5.03,N,4
1585,5.02,N,4
1586,4.98,N,1
1587,5,N,1
1588,5.02,N,11
1589,5.02,N,11
1590,5,N,12
1591,4.97,N,3
1592,4.96,N,21
1593,4.95,N,21
1594,4.94,N,3
1595,4.95,N,3
1596,4.95,N,18
1597,4.93,N,18
1598,4.89,N,11
1599,4.88,N,4
1600,4.92,N,11
1601,4.96,N,11
1602,4.97,N,8
1603,4.94,N,8
1604,4.92,N,12
1605,4.9,N,12
1606,4.94,N,25
1607,4.95,N,7
1608,4.96,N,6
1609,4.96,N,6
1610,4.93,N,15
1611,4.9,N,17
1612,4.9,N,17
1613,4.92,N,17
1614,4.93,N,20
1615,4.91,N,20
1616,4.93,N,7
1617,4.92,N,27
1618,4.91,N,24
1619,4.91,N,12
1620,4.91,N,7
1621,4.91,N,20
1622,4.9,N,1
1623,4.92,N,1
1624,4.93,N,15
1625,4.95,N,15
1626,4.97,N,12
1627,4.95,N,12
1628,4.92,N,12
1629,4.89,N,19
1630,4.89,N,6
1631,4.9,N,6
1632,4.91,N,24
1633,4.91,N,23
1634,4.91,N,4
1635,4.89,N,12
1636,4.9,N,17
1637,4.9,N,2
1638,4.9,N,21
1639,4.89,N,6
1640,4.88,N,20
1641,4.88,N,4
1642,4.88,N,4
1643,4.88,N,4
1644,4.87,N,3
1645,4.86,N,3
1646,4.85,N,3
1647,4.83,N,21
1648,4.85,N,21
1649,4.89,N,11
1650,4.87,N,4
1651,4.84,N,12
1652,4.82,N,12
1653,4.83,N,18
1654,4.81,N,7
1655,4.79,N,3
1656,4.77,N,1
1657,4.78,N,4
1658,4.78,N,7
1659,4.75,N,11
1660,4.71,N,11
1661,4.78,N,7
1662,4.86,N,7
1663,4.87,N,6
1664,4.82,N,6
1665,4.82,N,7
1666,4.85,N,7
1667,4.88,N,22
1668,4.89,N,22
1669,4.88,N,5
1670,4.84,N,5
1671,4.84,N,5
1672,4.89,N,5
1673,4.93,N,5
1674,4.92,N,5
1675,4.9,N,5
1676,4.88,N,5
1677,4.88,N,27
1678,4.89,N,5
1679,4.9,N,24
1680,4.89,N,24
1681,4.89,N,20
1682,4.88,N,27
1683,4.86,N,1
1684,4.87,N,1
1685,4.9,N,3
1686,4.9,N,1
1687,4.9,N,10
1688,4.88,N,10
1689,4.87,N,21
1690,4.86,N,3
1691,4.89,N,3
1692,4.9,N,3
1693,4.89,N,23
1694,4.88,N,21
1695,4.88,N,11
1696,4.88,N,11
1697,4.89,N,11
1698,4.89,N,4
1699,4.9,N,6
1700,4.88,N,6
1701,4.87,N,8
1702,4.87,N,11
1703,4.89,N,24
1704,4.91,N,24
1705,4.9,N,6
1706,4.87,N,8
1707,4.86,N,13
1708,4.86,N,0
1709,4.86,N,0
1710,4.89,N,23
1711,4.9,N,20
1712,4.9,N,10
1713,4.85,N,27
1714,4.87,N,13
1715,4.86,N,3
1716,4.86,N,3
1717,4.85,N,20
1718,4.87,N,20
1719,4.89,N,21
1720,4.9,N,13
1721,4.87,N,13
1722,4.84,N,24
1723,4.82,N,18
1724,4.85,N,6
1725,4.92,N,21
1726,5,N,1
1727,5.02,N,8
1728,4.98,N,17
1729,4.98,N,9
1730,4.98,N,9
1731,4.98,N,14
1732,4.97,N,1
1733,4.96,N,1
1734,4.98,N,2
1735,5.01,N,24
1736,5.03,N,12
1737,5.03,N,12
1738,5.04,N,10
1739,5.06,N,17
1740,5.08,N,6
1741,5.09,N,6
1742,5.08,N,6
1743,5.09,N,20
1744,5.11,N,14
1745,5.12,N,14
1746,5.12,N,14
1747,5.11,N,19
1748,5.12,N,16
1749,5.13,N,16
1750,5.13,N,2
1751,5.13,N,19
1752,5.13,N,9
1753,5.09,N,0
1754,5.04,N,2
1755,4.99,N,9
1756,4.96,N,24
1757,4.92,N,26
1758,4.87,N,26
1759,4.84,N,26
1760,4.84,N,26
1761,4.85,N,1
1762,4.88,N,1
1763,4.9,N,1
1764,4.88,N,3
1765,4.84,N,3
1766,4.81,N,3
1767,4.79,N,3
1768,4.82,N,3
1769,4.86,N,2
1770,4.87,N,2
1771,4.86,N,11
1772,4.81,N,11
1773,4.76,N,11
1774,4.73,N,11
1775,4.73,N,4
1776,4.76,N,2
1777,4.82,N,6
1778,4.87,N,8
1779,4.85,N,17
1780,4.83,N,17
1781,4.84,N,17
1782,4.82,N,22
1783,4.8,N,1
1784,4.84,N,1
1785,4.89,N,1
1786,4.92,N,5
1787,4.89,N,12
1788,4.87,N,12
1789,4.87,N,12
1790,4.85,N,5
1791,4.82,N,1
1792,4.81,N,6
1793,4.84,N,6
1794,4.86,N,24
1795,4.86,N,12
1796,4.82,N,12
1797,4.74,N,4
1798,4.69,N,1
1799,4.72,N,21
1800,4.76,N,6
1801,4.74,N,21
1802,4.72,N,21
1803,4.7,N,4
1804,4.66,N,4
1805,4.61,N,4
1806,4.56,N,3
1807,4.53,N,3
1808,4.55,N,21
1809,4.53,N,3
1810,4.51,N,11
1811,4.49,N,4
1812,4.45,N,4
1813,4.42,N,4
1814,4.39,N,4
1815,4.39,N,7
1816,4.37,N,3
1817,4.34,N,7
1818,4.28,N,4
1819,4.22,N,7
1820,4.18,N,4
1821,4.17,N,7
1822,4.22,N,7
1823,4.3,N,7
1824,4.36,N,6
1825,4.39,N,7
1826,4.42,N,7
1827,4.49,N,7
1828,4.56,N,17
1829,4.62,N,5
1830,4.67,N,5
1831,4.72,N,5
1832,4.81,N,5
1833,4.89,N,5
1834,4.91,N,5
1835,4.91,N,5
1836,4.93,N,5
1837,4.93,N,5
1838,4.93,N,5
1839,4.9,N,5
1840,4.91,N,5
1841,4.92,N,20
1842,4.95,N,20
1843,4.93,N,5
1844,4.91,N,19
1845,4.89,N,19
1846,4.89,N,1
1847,4.92,N,1
1848,4.93,N,19
1849,4.94,N,1
1850,4.96,N,10
1851,4.97,N,19
1852,4.97,N,9
1853,4.95,N,3
1854,4.91,N,3
1855,4.86,N,3
1856,4.89,N,1
1857,4.94,N,2
1858,5.01,N,2
1859,5.05,N,11
1860,5.06,N,11
1861,5.02,N,4
1862,5,N,8
1863,4.98,N,2
1864,4.96,N,2
1865,4.98,N,1
1866,4.98,N,1
1867,4.99,N,4
1868,4.99,N,4
1869,4.99,N,12
1870,5,N,13
1871,5,N,16
1872,5.01,N,8
1873,5.01,N,6
1874,5.01,N,19
1875,4.99,N,10
1876,5,N,12
1877,5.03,N,14
1878,5.05,N,9
1879,5.06,N,24
1880,5.06,N,16
1881,5.06,N,16
1882,5.05,N,16
1883,5.04,N,0
1884,5.05,N,0
1885,5.05,N,0
1886,5.06,N,0
1887,5.06,N,9
1888,5.06,N,9
1889,5.05,N,9
1890,5.05,N,9
1891,5.05,N,1
1892,5.09,N,1
1893,5.11,N,1
1894,5.09,N,1
1895,5.07,N,13
1896,5.08,N,19
1897,5.1,N,9
1898,5.11,N,9
1899,5.1,N,9
1900,5.12,N,2
1901,5.13,N,2
1902,5.11,N,2
1903,5.11,N,14
1904,5.11,N,9
1905,5.11,N,2
1906,5.11,N,2
1907,5.11,N,2
1908,5.11,N,1
1909,5.08,N,26
1910,5.06,N,26
1911,5.04,N,26
1912,5.03,N,26
1913,5.03,N,1
1914,5.07,N,1
1915,5.09,N,1
1916,5.08,N,3
1917,5.05,N,3
1918,5.02,N,3
1919,5.03,N,3
1920,5.05,N,3
1921,5.05,N,2
1922,5.04,N,2
1923,5.01,N,3
1924,4.99,N,11
1925,5,N,11
1926,5,N,11
1927,4.99,N,4
1928,4.96,N,4
1929,4.95,N,8
1930,4.96,N,8
1931,4.96,N,4
1932,4.96,N,4
1933,4.97,N,25
1934,4.95,N,25
1935,4.94,N,7
1936,4.94,N,7
1937,4.95,N,7
1938,4.94,N,7
1939,4.94,N,7
1940,4.93,N,7
1941,4.92,N,7
1942,4.91,N,7
1943,4.91,N,7
1944,4.92,N,7
1945,4.92,N,7
1946,4.91,N,7
1947,4.91,N,7
1948,4.91,N,7
1949,4.9,N,7
1950,4.9,N,7
1951,4.87,N,7
1952,4.87,N,7
1953,4.87,N,7
1954,4.88,N,7
1955,4.87,N,7
1956,4.87,N,7
1957,4.88,N,7
1958,4.91,N,7
1959,4.91,N,7
1960,4.9,N,7
1961,4.89,N,7
1962,4.9,N,5
1963,4.9,N,5
1964,4.88,N,7
1965,4.85,N,7
1966,4.86,N,5
1967,4.87,N,5
1968,4.88,N,7
1969,4.88,N,7
1970,4.86,N,27
1971,4.84,N,27
1972,4.84,N,7
1973,4.83,N,7
1974,4.84,N,20
1975,4.82,N,20
1976,4.81,N,7
1977,4.81,N,7
1978,4.81,N,3
1979,4.82,N,3
1980,4.82,N,7
1981,4.81,N,7
1982,4.78,N,21
1983,4.77,N,21
1984,4.77,N,7
1985,4.79,N,7
1986,4.8,N,18
1987,4.8,N,18
1988,4.79,N,6
1989,4.75,N,6
1990,4.75,N,4
1991,4.75,N,4
1992,4.78,N,7
1993,4.78,N,7
1994,4.77,N,7
1995,4.76,N,17
1996,4.75,N,17
1997,4.76,N,7
1998,4.77,N,7
1999,4.76,N,7
2000,4.76,N,20
2001,4.77,N,27
2002,4.78,N,7
2003,4.76,N,17
2004,4.72,N,7
2005,4.71,N,20
2006,4.76,N,7
2007,4.79,N,20
2008,4.8,N,15
2009,4.79,N,15
2010,4.76,N,17
2011,4.75,N,12
2012,4.75,N,23
2013,4.75,N,20
2014,4.75,N,20
2015,4.75,N,1
2016,4.76,N,11
2017,4.75,N,24
2018,4.75,N,12
2019,4.74,N,12
2020,4.76,N,21
2021,4.78,N,8
2022,4.78,N,5
2023,4.79,N,6
2024,4.79,N,12
2025,4.76,N,12
2026,4.75,N,9
2027,4.77,N,4
2028,4.78,N,1
2029,4.77,N,24
2030,4.75,N,2
2031,4.73,N,11
2032,4.74,N,7
2033,4.76,N,0
2034,4.77,N,26
2035,4.77,N,8
2036,4.77,N,6
2037,4.76,N,6
2038,4.77,N,3
2039,4.78,N,6
2040,4.77,N,22
2041,4.76,N,22
2042,4.75,N,1
2043,4.76,N,0
2044,4.77,N,0
2045,4.76,N,0
2046,4.75,N,11
2047,4.74,N,21
2048,4.75,N,21
2049,4.77,N,2
2050,4.77,N,4
2051,4.77,N,6
2052,4.76,N,6
2053,4.76,N,8
2054,4.75,N,4
2055,4.75,N,1
2056,4.77,N,1
2057,4.77,N,1
2058,4.78,N,22
2059,4.78,N,13
2060,4.76,N,13
2061,4.75,N,13
2062,4.78,N,0
2063,4.82,N,6
2064,4.82,N,6
2065,4.8,N,6
2066,4.78,N,27
2067,4.79,N,24
2068,4.83,N,24
2069,4.86,N,24
2070,4.86,N,1
2071,4.85,N,16
2072,4.84,N,16
2073,4.83,N,16
2074,4.83,N,19
2075,4.85,N,9
2076,4.88,N,9
2077,4.95,N,9
2078,4.97,N,19
2079,4.97,N,9
2080,4.97,N,9
2081,4.98,N,9
2082,5,N,9
2083,5,N,1
2084,4.99,N,1
2085,5,N,19
2086,5,N,16
2087,5.01,N,9
2088,5.02,N,9
2089,5.02,N,9
2090,4.99,N,19
2091,4.95,N,2
2092,4.92,N,2
2093,4.91,N,2
2094,4.89,N,2
2095,4.84,N,26
2096,4.78,N,26
2097,4.73,N,26
2098,4.71,N,26
2099,4.72,N,1
2100,4.74,N,1
2101,4.74,N,26
2102,4.74,N,26
2103,4.73,N,12
2104,4.74,N,12
2105,4.75,N,3
2106,4.76,N,3
2107,4.74,N,3
2108,4.73,N,3
2109,4.72,N,2
2110,4.75,N,2
2111,4.75,N,2
2112,4.75,N,2
2113,4.75,N,11
2114,4.75,N,11
2115,4.74,N,8
2116,4.72,N,8
2117,4.73,N,6
2118,4.76,N,6
2119,4.76,N,1
2120,4.74,N,8
2121,4.73,N,17
2122,4.72,N,25
2123,4.73,N,3
2124,4.76,N,1
2125,4.77,N,1
2126,4.76,N,15
2127,4.74,N,21
2128,4.73,N,13
2129,4.76,N,12
2130,4.78,N,23
2131,4.77,N,23
2132,4.73,N,6
2133,4.68,N,6
2134,4.68,N,11
2135,4.71,N,2
2136,4.74,N,24
2137,4.73,N,4
2138,4.73,N,8
2139,4.7,N,13
2140,4.66,N,13
2141,4.58,N,21
2142,4.51,N,23
2143,4.48,N,20
2144,4.48,N,20
2145,4.47,N,4
2146,4.47,N,11
2147,4.44,N,25
2148,4.4,N,3
2149,4.36,N,3
2150,4.3,N,21
2151,4.26,N,21
2152,4.28,N,21
2153,4.27,N,4
2154,4.22,N,18
2155,4.18,N,18
2156,4.14,N,18
2157,4.12,N,7
2158,4.16,N,7
2159,4.23,N,11
2160,4.27,N,11
2161,4.28,N,17
2162,4.32,N,12
2163,4.38,N,12
2164,4.46,N,12
2165,4.5,N,5
2166,4.56,N,6
2167,4.6,N,6
2168,4.68,N,6
2169,4.72,N,5
2170,4.77,N,17
2171,4.78,N,17
2172,4.79,N,17
2173,4.79,N,5
2174,4.79,N,5
2175,4.78,N,5
2176,4.81,N,5
2177,4.83,N,5
2178,4.84,N,5
2179,4.84,N,5
2180,4.81,N,5
2181,4.8,N,19
2182,4.81,N,1
2183,4.84,N,1
2184,4.85,N,1
2185,4.84,N,19
2186,4.82,N,19
2187,4.81,N,19
2188,4.82,N,19
2189,4.82,N,2
2190,4.84,N,3
2191,4.86,N,9
2192,4.85,N,3
2193,4.84,N,26
2194,4.84,N,11
2195,4.85,N,14
2196,4.84,N,3
2197,4.83,N,1
2198,4.82,N,2
2199,4.81,N,2
2200,4.84,N,11
2201,4.87,N,11
2202,4.9,N,4
2203,4.9,N,9
2204,4.88,N,8
2205,4.86,N,8
2206,4.87,N,16
2207,4.88,N,1
2208,4.9,N,4
2209,4.9,N,4
2210,4.91,N,14
2211,4.9,N,13
2212,4.9,N,13
2213,4.91,N,16
2214,4.92,N,16
2215,4.92,N,6
2216,4.92,N,5
2217,4.92,N,0
2218,4.92,N,9
2219,4.92,N,9
2220,4.93,N,24
2221,4.93,N,9
2222,4.93,N,9
2223,4.92,N,16
2224,4.93,N,16
2225,4.96,N,1
2226,4.99,N,19
2227,5,N,9
2228,4.98,N,9
2229,4.97,N,19
2230,4.98,N,9
2231,4.98,N,9
2232,4.99,N,24
2233,4.99,N,2
2234,4.97,N,2
2235,4.97,N,19
2236,4.97,N,26
2237,5,N,26
2238,5.02,N,26
2239,5.01,N,9
2240,5.01,N,3
2241,4.98,N,26
2242,4.99,N,1
2243,4.99,N,2
2244,5.01,N,3
2245,4.99,N,3
2246,5,N,2
2247,4.97,N,26
2248,4.98,N,11
2249,4.99,N,11
2250,4.99,N,2
2251,4.97,N,26
2252,4.95,N,4
2253,4.96,N,4
2254,4.98,N,4
2255,4.99,N,3
2256,4.97,N,4
2257,4.95,N,4
2258,4.92,N,3
2259,4.92,N,11
2260,4.92,N,1
2261,4.93,N,1
2262,4.93,N,11
2263,4.91,N,4
2264,4.91,N,7
2265,4.88,N,7
2266,4.89,N,18
2267,4.88,N,4
2268,4.88,N,6
2269,4.87,N,6
2270,4.87,N,4
2271,4.86,N,7
2272,4.87,N,25
2273,4.89,N,25
2274,4.89,N,17
2275,4.87,N,7
2276,4.86,N,15
2277,4.84,N,7
2278,4.86,N,7
2279,4.86,N,7
2280,4.86,N,7
2281,4.83,N,7
2282,4.81,N,7
2283,4.82,N,7
2284,4.87,N,7
2285,4.9,N,7
2286,4.89,N,27
2287,4.86,N,27
2288,4.84,N,8
2289,4.81,N,7
2290,4.82,N,20
2291,4.84,N,20
2292,4.86,N,20
2293,4.88,N,7
2294,4.87,N,15
2295,4.84,N,15
2296,4.84,N,15
2297,4.84,N,7
2298,4.85,N,20
2299,4.84,N,20
2300,4.84,N,20
2301,4.83,N,7
2302,4.82,N,24
2303,4.84,N,24
2304,4.85,N,24
2305,4.85,N,7
2306,4.83,N,8
2307,4.81,N,8
2308,4.81,N,1
2309,4.83,N,7
2310,4.85,N,23
2311,4.83,N,23
2312,4.81,N,12
2313,4.8,N,7
2314,4.82,N,11
2315,4.82,N,11
2316,4.84,N,3
2317,4.81,N,7
2318,4.8,N,8
2319,4.79,N,21
2320,4.82,N,11
2321,4.81,N,7
2322,4.82,N,23
2323,4.81,N,12
2324,4.78,N,6
2325,4.78,N,7
2326,4.78,N,11
2327,4.79,N,1
2328,4.8,N,25
2329,4.79,N,7
2330,4.78,N,10
2331,4.77,N,12
2332,4.77,N,7
2333,4.78,N,7
2334,4.78,N,23
2335,4.78,N,6
2336,4.75,N,7
2337,4.74,N,7
2338,4.75,N,11
2339,4.77,N,25
2340,4.79,N,7
2341,4.8,N,6
2342,4.78,N,10
2343,4.76,N,15
2344,4.74,N,17
2345,4.74,N,7
2346,4.75,N,23
2347,4.75,N,23
2348,4.76,N,7
2349,4.77,N,17
2350,4.77,N,13
2351,4.78,N,15
2352,4.79,N,17
2353,4.78,N,5
2354,4.76,N,5
2355,4.76,N,0
2356,4.77,N,20
2357,4.77,N,24
2358,4.77,N,24
2359,4.76,N,24
2360,4.75,N,7
2361,4.74,N,21
2362,4.75,N,0
2363,4.77,N,0
2364,4.8,N,15
2365,4.8,N,10
2366,4.8,N,10
2367,4.78,N,10
2368,4.78,N,12
2369,4.79,N,22
2370,4.79,N,3
2371,4.79,N,3
2372,4.81,N,16
2373,4.79,N,14
2374,4.79,N,13
2375,4.8,N,13
2376,4.8,N,0
2377,4.8,N,9
2378,4.79,N,6
2379,4.79,N,6
2380,4.8,N,24
2381,4.8,N,24
2382,4.82,N,24
2383,4.81,N,17
2384,4.81,N,1
2385,4.8,N,1
2386,4.8,N,16
2387,4.81,N,1
2388,4.82,N,3
2389,4.82,N,19
2390,4.81,N,9
2391,4.81,N,12
2392,4.82,N,11
2393,4.82,N,9
2394,4.83,N,9
2395,4.84,N,6
2396,4.82,N,6
2397,4.81,N,2
2398,4.81,N,0
2399,4.82,N,0
2400,4.83,N,24
2401,4.82,N,2
2402,4.82,N,9
2403,4.81,N,16
2404,4.81,N,0
2405,4.81,N,26
2406,4.83,N,1
2407,4.83,N,1
2408,4.81,N,10
2409,4.81,N,10
2410,4.82,N,11
2411,4.83,N,3
2412,4.82,N,3
2413,4.82,N,3
2414,4.83,N,2
2415,4.81,N,13
2416,4.8,N,11
2417,4.82,N,2
2418,4.88,N,9
2419,4.9,N,23
2420,4.91,N,6
2421,4.9,N,8
2422,4.9,N,16
2423,4.91,N,16
2424,4.93,N,22
2425,4.92,N,6
2426,4.95,N,9
2427,4.96,N,0
2428,4.99,N,14
2429,5,N,22
2430,5.01,N,9
2431,5.04,N,9
2432,5.03,N,5
2433,5.03,N,19
2434,5.02,N,19
2435,5.03,N,1
2436,5.04,N,9
2437,5.05,N,9
2438,5.05,N,9
2439,5.06,N,19
2440,5.06,N,1
2441,5.08,N,16
2442,5.05,N,2
2443,5.02,N,9
2444,4.96,N,19
2445,4.92,N,0
2446,4.91,N,2
2447,4.87,N,2
2448,4.84,N,26
2449,4.8,N,26
2450,4.79,N,26
2451,4.77,N,26
2452,4.78,N,26
2453,4.79,N,26
2454,4.78,N,26
2455,4.78,N,26
2456,4.76,N,3
2457,4.76,N,3
2458,4.74,N,3
2459,4.76,N,3
2460,4.8,N,11
2461,4.82,N,11
2462,4.81,N,11
2463,4.79,N,11
2464,4.78,N,4
2465,4.77,N,4
2466,4.79,N,4
2467,4.78,N,4
2468,4.76,N,4
2469,4.77,N,24
2470,4.77,N,11
2471,4.78,N,11
2472,4.78,N,17
2473,4.77,N,17
2474,4.76,N,8
2475,4.76,N,7
2476,4.77,N,7
2477,4.78,N,20
2478,4.79,N,12
2479,4.78,N,12
2480,4.78,N,12
2481,4.79,N,15
2482,4.77,N,5
2483,4.77,N,7
2484,4.77,N,7
2485,4.77,N,21
2486,4.77,N,0
2487,4.75,N,7
2488,4.73,N,7
2489,4.75,N,11
2490,4.74,N,24
2491,4.72,N,6
2492,4.7,N,6
2493,4.7,N,8
2494,4.71,N,1
2495,4.71,N,25
2496,4.73,N,25
2497,4.74,N,25
2498,4.69,N,12
2499,4.59,N,7
2500,4.54,N,7
2501,4.51,N,7
2502,4.54,N,3
2503,4.55,N,7
2504,4.52,N,7
2505,4.49,N,7
2506,4.46,N,11
2507,4.42,N,7
2508,4.4,N,7
2509,4.36,N,6
2510,4.33,N,8
2511,4.33,N,7
2512,4.32,N,7
2513,4.27,N,25
2514,4.21,N,25
2515,4.17,N,7
2516,4.16,N,7
2517,4.15,N,7
2518,4.17,N,7
2519,4.21,N,7
2520,4.25,N,7
2521,4.28,N,12
2522,4.31,N,12
2523,4.35,N,7
2524,4.43,N,7
2525,4.51,N,6
2526,4.57,N,6
2527,4.61,N,5
2528,4.64,N,5
2529,4.68,N,17
2530,4.76,N,17
2531,4.79,N,5
2532,4.81,N,5
2533,4.83,N,5
2534,4.84,N,5
2535,4.84,N,5
2536,4.84,N,5
2537,4.85,N,5
2538,4.86,N,5
2539,4.88,N,5
2540,4.87,N,5
2541,4.86,N,19
2542,4.86,N,19
2543,4.88,N,19
2544,4.9,N,19
2545,4.88,N,19
2546,4.87,N,19
2547,4.85,N,19
2548,4.85,N,19
2549,4.87,N,2
2550,4.88,N,2
2551,4.9,N,2
2552,4.88,N,9
2553,4.87,N,26
2554,4.88,N,26
2555,4.89,N,26
2556,4.9,N,1
2557,4.9,N,1
2558,4.9,N,1
2559,4.89,N,1
2560,4.91,N,14
2561,4.91,N,14
2562,4.91,N,14
2563,4.92,N,14
2564,4.91,N,2
2565,4.9,N,2
2566,4.91,N,2
2567,4.9,N,2
2568,4.91,N,2
2569,4.91,N,2
2570,4.9,N,2
2571,4.89,N,26
2572,4.91,N,26
2573,4.93,N,26
2574,4.92,N,16
2575,4.92,N,8
2576,4.94,N,10
2577,4.94,N,10
2578,4.95,N,1
2579,4.94,N,22
2580,4.93,N,3
2581,4.94,N,3
2582,4.95,N,9
2583,4.93,N,2
2584,4.95,N,14
2585,4.96,N,14
2586,4.98,N,2
2587,4.99,N,8
2588,4.99,N,2
2589,4.99,N,2
2590,4.99,N,9
2591,4.99,N,6
2592,4.99,N,9
2593,5,N,9
2594,5,N,16
2595,5.01,N,22
2596,5.01,N,1
2597,4.99,N,1
2598,5.01,N,19
2599,5.01,N,19
2600,5.01,N,19
2601,5.01,N,19
2602,5.04,N,9
2603,5.05,N,9
2604,5.04,N,9
2605,5.04,N,9
2606,5.02,N,2
2607,5.01,N,1
2608,5.01,N,1
2609,5.01,N,2
2610,5,N,2
2611,5,N,26
2612,5,N,11
2613,5,N,26
2614,4.99,N,26
2615,4.99,N,3
2616,4.99,N,2
2617,4.98,N,26
2618,4.97,N,26
2619,4.97,N,3
2620,4.98,N,4
2621,4.98,N,3
2622,4.97,N,3
2623,4.93,N,11
2624,4.92,N,11
2625,4.9,N,11
2626,4.91,N,11
2627,4.91,N,4
2628,4.89,N,4
2629,4.88,N,4
2630,4.88,N,4
2631,4.88,N,4
2632,4.87,N,7
2633,4.87,N,4
2634,4.89,N,4
2635,4.89,N,7
2636,4.87,N,17
